Frame,Time,Bx,By,Sx,Sy,LP1x,LP1y,LP2x,LP2y,LP3x,LP3y,LP4x,LP4y,LP5x,LP5y,LP6x,LP6y,LP7x,LP7y,LP8x,LP8y,LP9x,LP9y,LP10x,LP10y,LP11x,LP11y,VP1x,VP1y,VP2x,VP2y,VP3x,VP3y,VP4x,VP4y,VP5x,VP5y,VP6x,VP6y,VP7x,VP7y,VP8x,VP8y,VP9x,VP9y,VP10x,VP10y,VP11x,VP11y
66.0,2.640000104904175,48.57195094227791,34.381479263305664,61.57904501216491,34.29622303152269,99.35100138187408,33.42811954021454,68.18594813346863,18.155320405960083,71.1060020327568,28.97343921661377,70.88654816150665,37.049118518829346,67.48770117759705,52.97471857070923,59.91404861211777,17.242080450057983,63.58694851398468,32.176920652389526,61.19399696588516,37.837238788604736,56.042698323726654,53.47111988067627,52.338299453258514,23.893160462379456,52.13460132479668,44.0102801322937,0.28350000735372305,34.133278608322144,40.62764883041382,55.918439865112305,32.36729934811592,38.499558448791504,32.8041011095047,28.562720775604248,38.815350383520126,20.629159927368164,52.027499824762344,62.19687843322754,42.15645030140877,34.61540079116821,45.59205025434494,25.56596040725708,52.03065097332001,1.3892400339245796,52.791902124881744,34.29376173019409,52.291051000356674,24.567720532417297
67.0,2.680000066757202,48.288450837135315,34.39031910896301,61.57145300809466,34.29634253164926,99.3373516201973,33.43492066860199,68.19539844989777,18.15668022632599,71.09969973564148,28.974799036979675,70.83930283784866,37.0559196472168,67.47930228710175,53.00872015953064,59.89619940519333,17.246840834617615,63.589051365852356,32.176920652389526,61.18770092725754,37.82839894294739,56.042698323726654,53.46908116340637,52.30470076203346,23.90812051296234,52.086301445961,43.97152018547058,0.2803500078152865,34.13055896759033,40.64550116658211,55.92864155769348,32.365199625492096,38.50295901298523,32.79569908976555,28.551159262657166,38.841598480939865,20.61419987678528,52.04324930906296,62.19620156288147,42.16904863715172,34.60791873931885,45.606751441955566,25.551679253578186,52.04534903168678,1.3865200132131577,52.80764847993851,34.29308080673218,52.32149854302406,24.576560378074646
68.0,2.7200000286102295,48.00495073199272,34.39915895462036,61.560805830491496,34.29647960333119,99.32265043258667,33.44171977043152,68.20590019226074,18.153279662132263,71.09130084514618,28.97547996044159,70.79099982976913,37.062039852142334,67.46985197067261,53.04204082489014,59.87835019826889,17.2461599111557,63.58799993991852,32.17759954929352,61.180347204208374,37.822959661483765,56.041646897792816,53.46636152267456,52.268999218940735,23.923080563545227,52.03275069594383,43.929359674453735,0.2750999922864139,34.123761892318726,40.66439867019653,55.93952012062073,32.36415132880211,38.506359577178955,32.788348495960236,28.539599776268005,38.86890113353729,20.59380054473877,52.061098515987396,62.19415879249573,42.183749824762344,34.60044074058533,45.62354922294617,25.54147958755493,52.061098515987396,1.3844800293445587,52.82654911279678,34.29715824127197,52.355100363492966,24.581320762634277
69.0,2.759999990463257,47.72145062685013,34.40732192993164,61.54734774438513,34.29663470521055,99.30794924497604,33.44852089881897,68.21640193462372,18.15056002140045,71.08185052871704,28.976839780807495,70.74270308017731,37.068840980529785,67.46040165424347,53.07331871986389,59.86050099134445,17.2461599111557,63.58694851398468,32.17828047275543,61.17299973964691,37.814119815826416,56.04060173034668,53.46364188194275,52.23120108246803,23.943479895591736,51.97814851999283,43.88719916343689,0.26879999320954084,34.116960763931274,40.68435072898865,55.94904088973999,32.36204847693443,38.50976014137268,32.78100103139877,28.528040289878845,38.897248953580856,20.574080109596252,52.08105057477951,62.191439151763916,42.19739958643913,34.593639612197876,45.64035013318062,25.53196084499359,52.07789942622185,1.3837999925017357,52.8465011715889,34.29783916473389,52.39185020327568,24.586079120635986
70.0,2.799999952316284,47.437950521707535,34.41616177558899,61.531303499422854,34.296808094753196,99.29220288991928,33.4553200006485,68.22794884443283,18.148519277572632,71.0724002122879,28.978880524635315,70.69545149803162,37.07563805580139,67.4530479311943,53.10391974449158,59.84265178442001,17.246840834617615,63.58380049467087,32.178959369659424,61.16460084915161,37.80527997016907,56.03955030441284,53.46091818809509,52.191300094127655,23.963879227638245,51.92040145397186,43.844361782073975,0.2635500021278858,34.10947871208191,40.70535108447075,55.957199811935425,32.35994875431061,38.51247978210449,32.77679845690727,28.517159700393677,38.92559990286827,20.55504059791565,52.1030992269516,62.19008135795593,42.21104934811592,34.586161613464355,45.65609961748123,25.523120999336243,52.09889978170395,1.369519978761673,52.86749839782715,34.29783916473389,52.43069976568222,24.59152042865753
71.0,2.8399999141693115,47.15445041656494,34.42500162124634,61.51287988163763,34.296999944291166,99.27645027637482,33.46211910247803,68.2384505867958,18.147159457206726,71.06294989585876,28.980919241905212,70.64819991588593,37.08243918418884,67.44570046663284,53.13520169258118,59.82375115156174,17.253639936447144,63.57960104942322,32.18031919002533,61.15724712610245,37.79644012451172,56.037447452545166,53.45752167701721,52.15035080909729,23.9897198677063,51.85950011014938,43.79811978340149,0.2561999950557947,34.097238302230835,40.728451162576675,55.968759298324585,32.35784903168678,38.51247978210449,32.771550714969635,28.50627911090851,38.95499914884567,20.5305597782135,52.12515100836754,62.18940043449402,42.22575053572655,34.58276104927063,45.67394882440567,25.51427912712097,52.12095156311989,1.3566000387072563,52.88954704999924,34.30260157585144,52.471649050712585,24.602398991584778
72.0,2.880000114440918,46.87095031142235,34.43316054344177,61.492267146884025,34.29721043807117,99.26069766283035,33.46620059013367,68.24895232915878,18.151240944862366,71.05349957942963,28.983640909194946,70.60199975967407,37.08992123603821,67.43730157613754,53.171241998672485,59.80379909276962,17.261119961738586,63.57540160417557,32.17759954929352,61.14884823560715,37.784199714660645,56.03535085916519,53.452078342437744,52.10835009813309,24.015560507774353,51.79755046963692,43.74848127365112,0.2488499879837036,34.08432102203369,40.7515512406826,55.98099970817566,32.35574930906296,38.51247978210449,32.767351269721985,28.496079444885254,38.98650124669075,20.50744080543518,52.15139910578728,62.18803858757019,42.2383488714695,34.58004140853882,45.69284945726395,25.501359820365906,52.148251086473465,1.3450400456786156,52.91580140590668,34.303959369659424,52.515752613544464,24.61396050453186
73.0,2.9200000762939453,46.587450206279755,34.44200038909912,61.4696403395935,34.297439598375405,99.24704790115356,33.46620059013367,68.25840264558792,18.15668022632599,71.04404926300049,28.982279062271118,70.55685102939606,37.09739923477173,67.42890268564224,53.20455861091614,59.78384703397751,17.269280910491943,63.57015073299408,32.17487990856171,61.13835275173187,37.77604079246521,56.033248007297516,53.44868183135986,52.0653010904789,24.037319660186768,51.73244968056679,43.692718505859375,0.24044999736361206,34.07071876525879,40.77675104141235,55.99052047729492,32.35470101237297,38.51179885864258,32.76525154709816,28.485200881958008,39.01800021529198,20.484319806098938,52.18080148100853,62.18736171722412,42.251998633146286,34.57664084434509,45.714901238679886,25.48368012905121,52.17765033245087,1.3341599628329277,52.943100929260254,34.30532121658325,52.562997937202454,24.621440529823303
74.0,2.9600000381469727,46.30395010113716,34.45084023475647,61.44516050914018,34.297687392403446,99.23235297203064,33.46620059013367,68.26575011014938,18.167560815811157,71.03459894657135,28.980919241905212,70.5106508731842,37.10555815696716,67.42260038852692,53.237879276275635,59.76599782705307,17.26655924320221,63.56489986181259,32.16875970363617,61.12679958343506,37.76720094680786,56.02695196866989,53.447319984436035,52.02120065689087,24.064520120620728,51.664200872182846,43.63287830352783,0.23309999029152095,34.057801485061646,40.80089941620827,56.00207996368408,32.35364958643913,38.51179885864258,32.76420012116432,28.475680112838745,39.04845088720322,20.46664011478424,52.21020072698593,62.18736171722412,42.265651524066925,34.57392120361328,45.736949890851974,25.466679334640503,52.20914930105209,1.324639953672886,52.97354847192764,34.306679010391235,52.614448964595795,24.63435983657837
75.0,3.0,46.02044999599457,34.458999156951904,61.418975829264426,34.29795382168384,99.21660035848618,33.46687948703766,68.27414900064468,18.17979919910431,71.02514863014221,28.97547996044159,70.46339929103851,37.12051820755005,67.41420149803162,53.276639223098755,59.74814862012863,17.264520525932312,63.55755239725113,32.16672098636627,61.11629784107208,37.75904202461243,56.0217010974884,53.44595813751221,51.976048797369,24.09648096561432,51.59384921193123,43.57303810119629,0.22575000766664743,34.04556107521057,40.82609921693802,56.01295852661133,32.352601289749146,38.51179885864258,32.76420012116432,28.46548044681549,39.08100128173828,20.449639320373535,52.24379941821098,62.18599987030029,42.27720156311989,34.57120156288147,45.7600499689579,25.455119848251343,52.242751121520996,1.3157999813556671,53.00609886646271,34.30872178077698,52.670099437236786,24.64796006679535
76.0,3.0399999618530273,45.736949890851974,34.46783900260925,61.3912226257564,34.29823875432814,99.20189917087555,33.46687948703766,68.28150272369385,18.18660032749176,71.01674973964691,28.970719575881958,70.41614770889282,37.13615918159485,67.40684777498245,53.31471824645996,59.73029941320419,17.263839602470398,63.54914724826813,32.16468024253845,61.10369950532913,37.75087904930115,56.01539880037308,53.44188070297241,51.92984864115715,24.129120707511902,51.5203495323658,43.509801387786865,0.22155000013299286,34.038079023361206,40.85235044360161,56.02656078338623,32.35049843788147,38.51179885864258,32.76420012116432,28.455959677696228,39.11565139889717,20.432640552520752,52.27844953536987,62.184638023376465,42.29085132479668,34.56848192214966,45.78315004706383,25.443560361862183,52.277401238679886,1.3083199560642242,53.03970068693161,34.314841985702515,52.726801335811615,24.66156029701233
77.0,3.0799999237060547,45.45344978570938,34.4766788482666,61.36202632453736,34.29854202413311,99.18615281581879,33.46415984630585,68.28990161418915,18.194080352783203,71.00729942321777,28.96664011478424,70.367850959301,37.15248107910156,67.40055173635483,53.35347819328308,59.71139878034592,17.263160705566406,63.54074835777283,32.163320422172546,61.09110116958618,37.74272012710571,56.00910276174545,53.43848013877869,51.88260018825531,24.161760449409485,51.443698704242706,43.44996118545532,0.21630000905133784,34.02855825424194,40.879649966955185,56.03743934631348,32.348398715257645,38.50772142410278,32.76420012116432,28.442359447479248,39.15030151605606,20.41632068157196,52.316250801086426,62.18328022956848,42.30344966053963,34.565758228302,45.80834984779358,25.432679772377014,52.3141510784626,1.2947199791669846,53.07539910078049,34.317561626434326,52.787702679634094,24.680599808692932
78.0,3.119999885559082,45.1689013838768,34.48484182357788,61.331502323920695,34.298863513499825,99.17145162820816,33.45736074447632,68.29619765281677,18.202239274978638,70.9967976808548,28.962560653686523,70.32165080308914,37.16879892349243,67.3942494392395,53.39428091049194,59.691452980041504,17.263160705566406,63.53025287389755,32.16196060180664,61.07745140790939,37.73863863945007,56.00174903869629,53.43439865112305,51.83430030941963,24.19032073020935,51.367051005363464,43.38603949546814,0.2078999939840287,34.0156409740448,40.9080009162426,56.05104160308838,32.34629899263382,38.50432085990906,32.76525154709816,28.4335196018219,39.18599992990494,20.40067970752716,52.35614866018295,62.18191838264465,42.31605112552643,34.567800998687744,45.83354964852333,25.421799182891846,52.355100363492966,1.2824799492955208,53.115296959877014,34.32095813751221,52.85070061683655,24.696240782737732
79.0,3.1600000858306885,44.88540127873421,34.49368166923523,61.29975679460036,34.29920299126391,99.1556990146637,33.45055961608887,68.30355137586594,18.211079120635986,70.9883987903595,28.954399704933167,70.27439922094345,37.185120820999146,67.38794714212418,53.43779921531677,59.673597514629364,17.263839602470398,63.519751131534576,32.160600781440735,61.06275022029877,37.73456120491028,55.99229872226715,53.43507957458496,51.786000430583954,24.218881011009216,51.28620073199272,43.32144093513489,0.20265000290237367,34.00612020492554,40.93740016222,56.061920166015625,32.34525069594383,38.50432085990906,32.767351269721985,28.41991937160492,39.22274976968765,20.385040760040283,52.399200797080994,62.18056058883667,42.32970088720322,34.56915879249573,45.85980087518692,25.41159951686859,52.398149371147156,1.271599993109703,53.15625250339508,34.32435870170593,52.916852831840515,24.71664011478424
80.0,3.200000047683716,44.601901173591614,34.50252151489258,61.2668874183394,34.29956020644005,99.1389012336731,33.44443941116333,68.31195026636124,18.22059988975525,70.97685188055038,28.955759525299072,70.22505104541779,37.201438665390015,67.38374769687653,53.479278802871704,59.65469688177109,17.265199422836304,63.5092493891716,32.1558403968811,61.04910045862198,37.726398229599,55.98284840583801,53.43304085731506,51.73664912581444,24.257640957832336,51.20429903268814,43.250718116760254,0.1984499953687191,33.999319076538086,40.965751111507416,56.070760011672974,32.344199270009995,38.50092029571533,32.76945099234581,28.407000064849854,39.260551035404205,20.370080709457397,52.44540095329285,62.17784094810486,42.34125092625618,34.56712007522583,45.888148695230484,25.40208077430725,52.442249804735184,1.2613999471068382,53.20034980773926,34.32844018936157,52.98824965953827,24.737720370292664
81.0,3.240000009536743,44.31840106844902,34.51068043708801,61.23298406754659,34.299934966706694,99.12105202674866,33.4376403093338,68.32140058279037,18.230799555778503,70.96424728631973,28.957800269126892,70.17674803733826,37.21844148635864,67.37850308418274,53.52552080154419,59.634751081466675,17.26655924320221,63.49665105342865,32.15108001232147,61.033347845077515,37.71892023086548,55.97235292196274,53.43099808692932,51.6894006729126,24.296400904655457,51.11924931406975,43.179999351501465,0.19529999583028257,33.99320089817047,40.996198654174805,56.08368134498596,32.344199270009995,38.50092029571533,32.77469873428345,28.394080758094788,39.29834917187691,20.355799555778503,52.49474912881851,62.175798177719116,42.35384926199913,34.56508135795593,45.91755107045174,25.39256000518799,52.4916011095047,1.2450799494981766,53.24654996395111,34.34068059921265,53.06069791316986,24.754719138145447
82.0,3.2799999713897705,44.03490096330643,34.51952028274536,61.19812942784921,34.30032698242969,99.10215139389038,33.43083918094635,68.32874804735184,18.241680145263672,70.95270037651062,28.95508062839508,70.12845128774643,37.235440254211426,67.37429738044739,53.57108187675476,59.61374759674072,17.274720191955566,63.48300129175186,32.14631962776184,61.01865291595459,37.71143817901611,55.960799753665924,53.42827844619751,51.64004936814308,24.33583974838257,51.03104844689369,43.105199098587036,0.1911000005202368,33.98639976978302,41.02770075201988,56.093878984451294,32.344199270009995,38.497519731521606,32.78100103139877,28.381840348243713,39.338250160217285,20.34152042865753,52.54725158214569,62.173078536987305,42.36645072698593,34.56303858757019,45.947998613119125,25.383039236068726,52.54305213689804,1.229439988732338,53.29485297203064,34.356998443603516,53.137351870536804,24.777159214019775
83.0,3.319999933242798,43.751400858163834,34.527679204940796,61.1623995736482,34.300735954064585,99.0832507610321,33.42404007911682,68.336101770401,18.25256073474884,70.94010204076767,28.95236098766327,70.0801482796669,37.25652050971985,67.37009793519974,53.6173198223114,59.59380179643631,17.277439832687378,63.468300104141235,32.14155924320221,61.002900302410126,37.70396018028259,55.948201417922974,53.42827844619751,51.58964976668358,24.380719900131226,50.94179928302765,43.02699828147888,0.1889999967534095,33.97960066795349,41.05919972062111,56.104761600494385,32.34315097332001,38.49411916732788,32.78730019927025,28.36959993839264,39.377099722623825,20.32792019844055,52.60290205478668,62.17172074317932,42.38010048866272,34.56168079376221,45.98054900765419,25.374199390411377,52.59554833173752,1.2151599749922752,53.344201147556305,34.374001264572144,53.21610242128372,24.799599289894104
84.0,3.359999895095825,43.46790075302124,34.536519050598145,61.125864496643814,34.301161572625766,99.06329870223999,33.417919874191284,68.34344923496246,18.264799118041992,70.92749744653702,28.95508062839508,70.03080010414124,37.27760076522827,67.36694991588593,53.6662814617157,59.57279831171036,17.286279678344727,63.45254749059677,32.13747978210449,60.986102521419525,37.69647812843323,55.93560308218002,53.42827844619751,51.53715044260025,24.425600051879883,50.84939897060394,42.94540095329285,0.18375000567175448,33.96872007846832,41.09280154109001,56.11495923995972,32.344199270009995,38.490718603134155,32.79465079307556,28.357359528541565,39.4170007109642,20.314319968223572,52.66064912080765,62.169682025909424,42.39375025033951,34.563719511032104,46.013099402189255,25.366040468215942,52.65225023031235,1.2097200602293015,53.39774876832962,34.39100003242493,53.295898139476776,24.822720289230347
85.0,3.4000000953674316,43.18440064787865,34.54535889625549,61.088588592236235,34.30160352368595,99.04335290193558,33.411120772361755,68.34870010614395,18.282480835914612,70.91489911079407,28.95303988456726,69.98354852199554,37.29528045654297,67.36380189657211,53.714558124542236,59.55180108547211,17.29580044746399,63.433653116226196,32.13747978210449,60.97034990787506,37.68968105316162,55.92194706201553,53.43099808692932,51.48465111851692,24.475919485092163,50.75595036149025,42.86311864852905,0.17535000282805413,33.95580077171326,41.12744852900505,56.125160932540894,32.34525069594383,38.490718603134155,32.80304968357086,28.34511911869049,39.45794999599457,20.301400661468506,52.72155046463013,62.1662814617157,42.408451437950134,34.56236171722412,46.04670122265816,25.357879519462585,52.71104872226715,1.2049600556492805,53.452347815036774,34.41208028793335,53.37780296802521,24.84652018547058
86.0,3.440000057220459,42.90090054273605,34.55352187156677,61.05063110786981,34.30206155796629,99.02129799127579,33.404319643974304,68.35184812545776,18.30016052722931,70.90335220098495,28.951680064201355,69.93629693984985,37.312960147857666,67.36275047063828,53.76351976394653,59.52975243330002,17.306000113487244,63.415797650814056,32.133400321006775,60.95250070095062,37.68559956550598,55.908297300338745,53.43032121658325,51.43214866518974,24.530999302864075,50.65935060381889,42.77743983268738,0.16799999575596303,33.94220054149628,41.16315007209778,56.135358572006226,32.348398715257645,38.490718603134155,32.81355142593384,28.3287992477417,39.497850984334946,20.283040046691895,52.78454840183258,62.161519050598145,42.42420092225075,34.56508135795593,46.082399636507034,25.34972059726715,52.77509808540344,1.1934000626206398,53.5090497136116,34.43723797798157,53.46284955739975,24.875080466270447
87.0,3.4800000190734863,42.61740043759346,34.56236171722412,61.01204655275366,34.30253534637655,98.99819791316986,33.397520542144775,68.35709899663925,18.318519115447998,70.89179903268814,28.95032024383545,69.89114820957184,37.33063983917236,67.36169904470444,53.811800479888916,59.508748948574066,17.316199779510498,63.39689701795578,32.12523937225342,60.933600068092346,37.682199001312256,55.89360237121582,53.42964029312134,51.37754961848259,24.590839505195618,50.5616994202137,42.68495988845825,0.16065000090748072,33.92927920818329,41.20095133781433,56.1455602645874,32.352601289749146,38.490718603134155,32.822998613119125,28.312479376792908,39.5398485660553,20.259919047355652,52.85070061683655,62.15607976913452,42.43995040655136,34.567800998687744,46.11810117959976,25.34700095653534,52.84019887447357,1.182519979774952,53.568899631500244,34.46648120880127,53.552101850509644,24.899559259414673
88.0,3.5199999809265137,42.43995040655136,34.567800998687744,60.97288507768278,34.3030245597358,98.97614926099777,33.39140033721924,68.35815042257309,18.34843921661377,70.87920069694519,28.949639320373535,69.84599947929382,37.349000453948975,67.3606476187706,53.8600811958313,59.487751722335815,17.326399445533752,63.37695121765137,32.1211599111557,60.91575086116791,37.682199001312256,55.878901183605194,53.428959369659424,51.322950571775436,24.656118988990784,50.46194851398468,42.588398456573486,0.15224999806378037,33.91568100452423,41.237701177597046,56.15780067443848,32.35574930906296,38.48664116859436,32.83560007810593,28.300919890403748,39.583948999643326,20.242239356040955,52.92000085115433,62.148601770401,42.45675131678581,34.56983971595764,46.15485101938248,25.344279289245605,52.90844768285751,1.1729999706149101,53.632948994636536,34.493000745773315,53.64345073699951,24.929479360580444
